'OEASC_PEUPLEMENT_ESSENCE';'PE_PS'; 'Pin sylvestre';'Pin sylvestre (Résineux)';'OEASC'
'OEASC_PEUPLEMENT_ESSENCE';'PE_PIN';'Pins (autres)';'Pins (autres) (Résineux)';'OEASC'
'OEASC_PEUPLEMENT_ESSENCE';'PE_SAP';'Sapin';'Sapin (Résineux)';'OEASC'
'OEASC_PEUPLEMENT_ESSENCE';'PE_AR'; 'Autres résineux';'Autres résineux';'OEASC'

'OEASC_PEUPLEMENT_ORIGINE';'PO_REGNAT';'Régénération naturelle';'Origine du peuplement : régénération naturelle';'OEASC'
'OEASC_PEUPLEMENT_ORIGINE';'PO_PLANT';'Plantation';'Origine du peuplement : plantation';'OEASC'
'OEASC_PEUPLEMENT_ORIGINE';'PO_MIX';'Mixte';'Origine du peuplement : mixte';'OEASC'

'OEASC_PEUPLEMENT_TYPE';'PT_FUTREG';'Futaie régulière';'La futaie régulière est un peuplement issu de graines ou de plants dont la majorité des arbres ont approximativement le même âge, et présentent donc des dimensions globalement similaires (en hauteur et en diamètre)';'OEASC'
'OEASC_PEUPLEMENT_TYPE';'PT_FUTIRR';'Futaie irrégulière';'La futaie irrégulière est un peuplement dont les arbres sont répartis dans toutes les classes d’âge et toutes les dimensions. On y trouve donc en mélange des semis et des arbres de petites, moyennes et grosses dimensions.';'OEASC'
'OEASC_PEUPLEMENT_TYPE';'PT_TAIL';'Taillis';'Le taillis est un peuplement constitué de tiges issues du développement des rejets de souche qui, après abattage des arbres de certaines espèces (feuillues le plus souvent), forment des « bouquets » (ou cépées).';'OEASC'
'OEASC_PEUPLEMENT_TYPE';'PT_MIX';'Mélange futaie taillis';'La futaie et le taillis peuvent être présents dans le même peuplement, en mélange. Le peuplement est alors composé à la fois d’arbres issus de graines ou de plants, et d’un taillis issu de rejets de souche.';'OEASC'
'OEASC_PEUPLEMENT_TYPE';'PT_NSP';'Ne sais pas';'Type de peuplement indéterminé';'OEASC'

'OEASC_PEUPLEMENT_MATURITE';'PM_S';'Hauteur < 3m';'Hauteur < 3m';'OEASC'
'OEASC_PEUPLEMENT_MATURITE';'PM_M';'Hauteur > 3m et diamètre < 20cm';'Hauteur > 3m et diamètre < 20cm';'OEASC'
'OEASC_PEUPLEMENT_MATURITE';'PM_L';'Hauteur > 3m et diamètre > 20cm';'Hauteur > 3m et diamètre > 20cm';'OEASC'

'OEASC_PEUPLEMENT_PROTECTION_TYPE';'PPRT_REP';'Répulsif';'Répulsif';'OEASC'
'OEASC_PEUPLEMENT_PROTECTION_TYPE';'PPRT_MANCH';'Manchon';'Manchon';'OEASC'
'OEASC_PEUPLEMENT_PROTECTION_TYPE';'PPRT_FILET';'Filet';'Filet';'OEASC'
'OEASC_PEUPLEMENT_PROTECTION_TYPE';'PPRT_AFS';'Arbre de fer ou spirale';'Arbre de fer ou spirale';'OEASC'
'OEASC_PEUPLEMENT_PROTECTION_TYPE';'PPRT_CLO';'Clôture';'Clôture';'OEASC'

'OEASC_PEUPLEMENT_PATURAGE_TYPE';'PPAT_OV';'Ovin';'Ovin';'OEASC'
'OEASC_PEUPLEMENT_PATURAGE_TYPE';'PPAT_CA';'Caprin';'Caprin';'OEASC'
'OEASC_PEUPLEMENT_PATURAGE_TYPE';'PPAT_BO';'Bovin';'Bovin';'OEASC'
'OEASC_PEUPLEMENT_PATURAGE_TYPE';'PPAT_EQ';'Équin';'Équin';'OEASC'

'OEASC_PEUPLEMENT_PATURAGE_STATUT';'PPAS_CONV';'Conventionné';'Conventionné';'OEASC'
'OEASC_PEUPLEMENT_PATURAGE_STATUT';'PPAS_CHP';'Par le cheptel du propriétaire';'Par le cheptel du propriétaire';'OEASC'
'OEASC_PEUPLEMENT_PATURAGE_STATUT';'PPAS_DNA';'Divagation non autorisée';'Divagation non autorisée';'OEASC'

'OEASC_PEUPLEMENT_PATURAGE_FREQUENCE';'PPAF_CONT';'Continue';'Continue';'OEASC'
'OEASC_PEUPLEMENT_PATURAGE_FREQUENCE';'PPAF_PER';'Périodique';'Périodique';'OEASC'
'OEASC_PEUPLEMENT_PATURAGE_FREQUENCE';'PPAF_ACC';'Accidentelle';'Accidentelle';'OEASC'

'OEASC_PEUPLEMENT_ACCES';'PA_AIS';'Aisée';'Une piste carrossable par des véhicules standards permet d’accéder à proximité du peuplement';'OEASC'
'OEASC_PEUPLEMENT_ACCES';'PA_4x4';'Uniquement 4x4';'Desservi par une piste praticable uniquement par des véhicules tout-terrain';'OEASC'
'OEASC_PEUPLEMENT_ACCES';'PA_UP';'Uniquement à pied';'Uniquement à pied';'OEASC'

'OEASC_FORET_TYPE';'FT_PU_D';'Publique et documentée';'Publique et documentée (données ONF)';'OEASC'
'OEASC_FORET_TYPE';'FT_PU_ND';'Publique et non documentée';'Publique et non documentée (données cadastrales, cas rare)';'OEASC'
'OEASC_FORET_TYPE';'FT_PR_D';'Privée et documentée';'Privée et documentée (données document de gesion)';'OEASC'
'OEASC_FORET_TYPE';'FT_PR_ND';'Privée et non documentée';'Privée et non documentée (données cadastrales)';'OEASC'

'OEASC_PROPRIETAIRE_DECLARANT';'P_D_O_NP';'Oui, en son nom propre';'Oui, en son nom propre';'OEASC'
'OEASC_PROPRIETAIRE_DECLARANT';'P_D_O_AGF';'Oui, en tant qu’associé d’un groupement foncier agricole ou forestier';'Oui, en tant qu’associé d’un groupement foncier agricole ou forestier';'OEASC'
'OEASC_PROPRIETAIRE_DECLARANT';'P_D_N';'Non';'Non';'OEASC'

'OEASC_PROPRIETAIRE_TYPE';'PT_E';'État';'État';'OEASC'
'OEASC_PROPRIETAIRE_TYPE';'PT_CH';'Centre hospitalier';'Centre hospitalier';'OEASC'
'OEASC_PROPRIETAIRE_TYPE';'PT_PNC';'EP PNC';'EP PNC';'OEASC'
'OEASC_PROPRIETAIRE_TYPE';'PT_CO';'Commune';'Commune';'OEASC'
'OEASC_PROPRIETAIRE_TYPE';'PT_GF';'Groupement forestier';'Groupement forestier';'OEASC'
'OEASC_PROPRIETAIRE_TYPE';'PT_CO';'Commune';'Commune';'OEASC'
'OEASC_PROPRIETAIRE_TYPE';'PT_CO';'Section / hameau';'Section / hameau';'OEASC'
'OEASC_PROPRIETAIRE_TYPE';'PT_PRI';'Privé';'Privé';'OEASC'
