Cerf;Mont Aigoual;2018;14/05/2018;3;4;Mont Aigoual;-1;40.2
Cerf;Mont Aigoual;2018;15/05/2018;4;1;Vébron-Rousses-Bassurels;-1;44
Cerf;Mont Aigoual;2018;15/05/2018;4;2;Gatuzières-Meyrueis;-1;33.8
Cerf;Mont Aigoual;2018;15/05/2018;4;3;Meyrueis-Brèze et Béthuzon;-1;34.3
Cerf;Mont Aigoual;2018;15/05/2018;4;4;Mont Aigoual;-1;40.2
Cerf;Mont Aigoual;2019;17/04/2019;1;1;Vébron-Rousses-Bassurels;119;44
Cerf;Mont Aigoual;2019;17/04/2019;1;2;Gatuzières-Meyrueis;109;33.8
Cerf;Mont Aigoual;2019;17/04/2019;1;3;Meyrueis-Brèze et Béthuzon;53;34.3
Cerf;Mont Aigoual;2019;17/04/2019;1;4;Mont Aigoual;109;40.2
Cerf;Mont Aigoual;2019;18/04/2019;2;1;Vébron-Rousses-Bassurels;99;44
Cerf;Mont Aigoual;2019;18/04/2019;2;2;Gatuzières-Meyrueis;91;33.8
Cerf;Mont Aigoual;2019;18/04/2019;2;3;Meyrueis-Brèze et Béthuzon;-1;34.3
Cerf;Mont Aigoual;2019;18/04/2019;2;4;Mont Aigoual;72;40.2
Cerf;Mont Aigoual;2019;02/05/2019;3;1;Vébron-Rousses-Bassurels;134;44
Cerf;Mont Aigoual;2019;02/05/2019;3;2;Gatuzières-Meyrueis;68;33.8
Cerf;Mont Aigoual;2019;02/05/2019;3;3;Meyrueis-Brèze et Béthuzon;101;34.3
Cerf;Mont Aigoual;2019;02/05/2019;3;4;Mont Aigoual;101;40.2
Cerf;Mont Aigoual;2019;03/05/2019;4;1;Vébron-Rousses-Bassurels;130;44
Cerf;Mont Aigoual;2019;03/05/2019;4;2;Gatuzières-Meyrueis;66;33.8
Cerf;Mont Aigoual;2019;03/05/2019;4;3;Meyrueis-Brèze et Béthuzon;127;34.3
Cerf;Mont Aigoual;2019;03/05/2019;4;4;Mont Aigoual;58;40.2
Cerf;Mont Lozère;2017;02/05/2017;1;1;ML nord;36;35.2
Cerf;Mont Lozère;2017;02/05/2017;1;2;ML ouest;23;37.2
Cerf;Mont Lozère;2017;02/05/2017;1;3;Laubies;9;28.5
Cerf;Mont Lozère;2017;02/05/2017;1;4;ML sud;84;32.4
Cerf;Mont Lozère;2017;03/05/2017;2;1;ML nord;28;35.2
Cerf;Mont Lozère;2017;03/05/2017;2;2;ML ouest;28;37.2
Cerf;Mont Lozère;2017;03/05/2017;2;3;Laubies;10;28.5
Cerf;Mont Lozère;2017;03/05/2017;2;4;ML sud;144;32.4
Cerf;Mont Lozère;2017;16/05/2017;3;1;ML nord;2;35.2
Cerf;Mont Lozère;2017;16/05/2017;3;2;ML ouest;15;37.2
Cerf;Mont Lozère;2017;16/05/2017;3;3;Laubies;14;28.5
Cerf;Mont Lozère;2017;16/05/2017;3;4;ML sud;158;32.4
Cerf;Mont Lozère;2017;17/05/2017;4;1;ML nord;13;35.2
Cerf;Mont Lozère;2017;17/05/2017;4;2;ML ouest;6;37.2
Cerf;Mont Lozère;2017;17/05/2017;4;3;Laubies;9;28.5
Cerf;Mont Lozère;2017;17/05/2017;4;4;ML sud;86;32.4
Cerf;Mont Lozère;2018;02/05/2018;1;1;ML nord;31;35.2
Cerf;Mont Lozère;2018;02/05/2018;1;2;ML ouest;22;37.2
Cerf;Mont Lozère;2018;02/05/2018;1;3;Laubies;18;28.5
Cerf;Mont Lozère;2018;02/05/2018;1;4;ML sud;204;32.4
Cerf;Mont Lozère;2018;03/05/2018;2;1;ML nord;12;35.2
Cerf;Mont Lozère;2018;03/05/2018;2;2;ML ouest;9;37.2
Cerf;Mont Lozère;2018;03/05/2018;2;3;Laubies;-1;28.5
Cerf;Mont Lozère;2018;03/05/2018;2;4;ML sud;93;32.4
Cerf;Mont Lozère;2018;16/05/2018;3;1;ML nord;-1;35.2
Cerf;Mont Lozère;2018;16/05/2018;3;2;ML ouest;-1;37.2
Cerf;Mont Lozère;2018;16/05/2018;3;3;Laubies;-1;28.5
Cerf;Mont Lozère;2018;16/05/2018;3;4;ML sud;-1;32.4
Cerf;Mont Lozère;2018;17/05/2018;4;1;ML nord;-1;35.2
Cerf;Mont Lozère;2018;17/05/2018;4;2;ML ouest;-1;37.2
Cerf;Mont Lozère;2018;17/05/2018;4;3;Laubies;-1;28.5
Cerf;Mont Lozère;2018;17/05/2018;4;4;ML sud;-1;32.4
Cerf;Mont Lozère;2019;29/04/2019;1;1;ML nord;28;35.2
Cerf;Mont Lozère;2019;29/04/2019;1;2;ML ouest;41;37.2
Cerf;Mont Lozère;2019;29/04/2019;1;3;Laubies;8;28.5
Cerf;Mont Lozère;2019;29/04/2019;1;4;ML sud;86;32.4
Cerf;Mont Lozère;2019;30/04/2019;2;1;ML nord;8;35.2
Cerf;Mont Lozère;2019;30/04/2019;2;2;ML ouest;13;37.2
Cerf;Mont Lozère;2019;30/04/2019;2;3;Laubies;26;28.5
Cerf;Mont Lozère;2019;30/04/2019;2;4;ML sud;118;32.4
Cerf;Mont Lozère;2019;13/05/2019;3;1;ML nord;20;35.2
Cerf;Mont Lozère;2019;13/05/2019;3;2;ML ouest;6;37.2
Cerf;Mont Lozère;2019;13/05/2019;3;3;Laubies;10;28.5
Cerf;Mont Lozère;2019;13/05/2019;3;4;ML sud;32;32.4
Cerf;Mont Lozère;2019;14/05/2019;4;1;ML nord;19;35.2
Cerf;Mont Lozère;2019;14/05/2019;4;2;ML ouest;2;37.2
Cerf;Mont Lozère;2019;14/05/2019;4;3;Laubies;11;28.5
Cerf;Mont Lozère;2019;14/05/2019;4;4;ML sud;140;32.4
Cerf;Méjean;2016;01/04/2016;1;1;Mas St Chély;22;23.4
Cerf;Méjean;2016;01/04/2016;1;2;Hures La Parade;18;31
Cerf;Méjean;2016;01/04/2016;1;3;St Pierre des Trippiers;0;15
Cerf;Méjean;2016;01/04/2016;1;4;Fretma;4;38.3
Cerf;Méjean;2016;01/04/2016;1;5;Le Pradal;2;29.7
Cerf;Méjean;2015;30/03/2015;1;1;Mas St Chély;22;23.4
Cerf;Méjean;2015;30/03/2015;1;2;Hures La Parade;1;31
Cerf;Méjean;2015;30/03/2015;1;3;St Pierre des Trippiers;4;15
Cerf;Méjean;2015;30/03/2015;1;4;Fretma;2;38.3
Cerf;Méjean;2015;30/03/2015;1;5;Le Pradal;7;29.7
Cerf;Méjean;2015;31/03/2015;2;1;Mas St Chély;13;23.4
Cerf;Méjean;2015;31/03/2015;2;2;Hures La Parade;4;31
Cerf;Méjean;2015;31/03/2015;2;3;St Pierre des Trippiers;3;15
Cerf;Méjean;2015;31/03/2015;2;4;Fretma;2;38.3
Cerf;Méjean;2015;31/03/2015;2;5;Le Pradal;1;29.7
Cerf;Méjean;2014;24/03/2014;1;1;Mas St Chély;22;23.4
Cerf;Méjean;2014;24/03/2014;1;2;Hures La Parade;0;31
Cerf;Méjean;2014;24/03/2014;1;3;St Pierre des Trippiers;5;15
Cerf;Méjean;2014;24/03/2014;1;4;Fretma;0;38.3
Cerf;Méjean;2014;24/03/2014;1;5;Le Pradal;6;29.7
Cerf;Méjean;2014;25/03/2014;2;1;Mas St Chély;25;23.4
Cerf;Méjean;2014;25/03/2014;2;2;Hures La Parade;3;31
Cerf;Méjean;2014;25/03/2014;2;3;St Pierre des Trippiers;6;15
Cerf;Méjean;2014;25/03/2014;2;4;Fretma;0;38.3
Cerf;Méjean;2014;25/03/2014;2;5;Le Pradal;5;29.7
Cerf;Méjean;2013;25/03/2013;1;1;Mas St Chély;21;23.4
Cerf;Méjean;2013;25/03/2013;1;2;Hures La Parade;0;31
Cerf;Méjean;2013;25/03/2013;1;3;St Pierre des Trippiers;4;15
Cerf;Méjean;2013;25/03/2013;1;4;Fretma;4;38.3
Cerf;Méjean;2013;25/03/2013;1;5;Le Pradal;0;29.7
Cerf;Méjean;2013;26/03/2013;2;1;Mas St Chély;23;23.4
Cerf;Méjean;2013;26/03/2013;2;2;Hures La Parade;0;31
Cerf;Méjean;2013;26/03/2013;2;3;St Pierre des Trippiers;4;15
Cerf;Méjean;2013;26/03/2013;2;4;Fretma;9;38.3
Cerf;Méjean;2013;26/03/2013;2;5;Le Pradal;0;29.7
Cerf;Méjean;2012;28/03/2012;1;1;Mas St Chély;8;23.4
Cerf;Méjean;2012;28/03/2012;1;2;Hures La Parade;0;31
Cerf;Méjean;2012;28/03/2012;1;3;St Pierre des Trippiers;0;15
Cerf;Méjean;2012;28/03/2012;1;4;Fretma;28;38.3
Cerf;Méjean;2012;28/03/2012;1;5;Le Pradal;3;29.7
Cerf;Méjean;2012;29/03/2012;2;1;Mas St Chély;11;23.4
Cerf;Méjean;2012;29/03/2012;2;2;Hures La Parade;0;31
Cerf;Méjean;2012;29/03/2012;2;3;St Pierre des Trippiers;0;15
Cerf;Méjean;2012;29/03/2012;2;4;Fretma;22;38.3
Cerf;Méjean;2012;29/03/2012;2;5;Le Pradal;1;29.7
Cerf;Méjean;2012;04/04/2012;3;4;Fretma;28;38.3
Cerf;Méjean;2012;04/04/2012;3;5;Le Pradal;0;29.7
Cerf;Méjean;2012;05/04/2012;4;4;Fretma;4;38.3
Cerf;Méjean;2012;05/04/2012;4;5;Le Pradal;0;29.7
Cerf;Vallées cévenoles;2018;02/05/2018;1;1;Bougès;18;32.5
Cerf;Vallées cévenoles;2018;03/05/2018;2;1;Bougès;6;32.5
Cerf;Vallées cévenoles;2018;16/05/2018;3;1;Bougès;35;32.5
Cerf;Vallées cévenoles;2018;17/05/2018;4;1;Bougès;31;32.5
Cerf;Vallées cévenoles;2019;29/04/2019;1;1;Bougès;32;32.5
Cerf;Vallées cévenoles;2019;30/04/2019;2;1;Bougès;33;32.5
Cerf;Vallées cévenoles;2019;13/05/2019;3;1;Bougès;24;32.5
Cerf;Vallées cévenoles;2019;14/05/2019;4;1;Bougès;22;32.5
