Chevreuil;Mont Aigoual;2019;18/04/2019;2;4;Mont Aigoual;21;40.2
Chevreuil;Mont Aigoual;2019;02/05/2019;3;1;Vébron-Rousses-Bassurels;19;44
Chevreuil;Mont Aigoual;2019;02/05/2019;3;2;Gatuzières-Meyrueis;21;33.8
Chevreuil;Mont Aigoual;2019;02/05/2019;3;3;Meyrueis-Brèze et Béthuzon;9;34.3
Chevreuil;Mont Aigoual;2019;02/05/2019;3;4;Mont Aigoual;27;40.2
Chevreuil;Mont Aigoual;2019;03/05/2019;4;1;Vébron-Rousses-Bassurels;15;44
Chevreuil;Mont Aigoual;2019;03/05/2019;4;2;Gatuzières-Meyrueis;9;33.8
Chevreuil;Mont Aigoual;2019;03/05/2019;4;3;Meyrueis-Brèze et Béthuzon;22;34.3
Chevreuil;Mont Aigoual;2019;03/05/2019;4;4;Mont Aigoual;23;40.2
Chevreuil;Mont Lozère;2017;02/05/2017;1;1;ML nord;12;35.2
Chevreuil;Mont Lozère;2017;02/05/2017;1;2;ML ouest;26;37.2
Chevreuil;Mont Lozère;2017;02/05/2017;1;3;Laubies;8;28.5
Chevreuil;Mont Lozère;2017;02/05/2017;1;4;ML sud;13;32.4
Chevreuil;Mont Lozère;2017;03/05/2017;2;1;ML nord;13;35.2
Chevreuil;Mont Lozère;2017;03/05/2017;2;2;ML ouest;32;37.2
Chevreuil;Mont Lozère;2017;03/05/2017;2;3;Laubies;16;28.5
Chevreuil;Mont Lozère;2017;03/05/2017;2;4;ML sud;22;32.4
Chevreuil;Mont Lozère;2017;16/05/2017;3;1;ML nord;21;35.2
Chevreuil;Mont Lozère;2017;16/05/2017;3;2;ML ouest;23;37.2
Chevreuil;Mont Lozère;2017;16/05/2017;3;3;Laubies;9;28.5
Chevreuil;Mont Lozère;2017;16/05/2017;3;4;ML sud;12;32.4
Chevreuil;Mont Lozère;2017;17/05/2017;4;1;ML nord;14;35.2
Chevreuil;Mont Lozère;2017;17/05/2017;4;2;ML ouest;17;37.2
Chevreuil;Mont Lozère;2017;17/05/2017;4;3;Laubies;8;28.5
Chevreuil;Mont Lozère;2017;17/05/2017;4;4;ML sud;8;32.4
Chevreuil;Mont Lozère;2018;02/05/2018;1;1;ML nord;10;35.2
Chevreuil;Mont Lozère;2018;02/05/2018;1;2;ML ouest;12;37.2
Chevreuil;Mont Lozère;2018;02/05/2018;1;3;Laubies;16;28.5
Chevreuil;Mont Lozère;2018;02/05/2018;1;4;ML sud;8;32.4
Chevreuil;Mont Lozère;2018;03/05/2018;2;1;ML nord;33;35.2
Chevreuil;Mont Lozère;2018;03/05/2018;2;2;ML ouest;15;37.2
Chevreuil;Mont Lozère;2018;03/05/2018;2;4;ML sud;9;32.4
Chevreuil;Mont Lozère;2019;29/04/2019;1;1;ML nord;8;35.2
Chevreuil;Mont Lozère;2019;29/04/2019;1;2;ML ouest;11;37.2
Chevreuil;Mont Lozère;2019;29/04/2019;1;3;Laubies;11;28.5
Chevreuil;Mont Lozère;2019;29/04/2019;1;4;ML sud;11;32.4
Chevreuil;Mont Lozère;2019;30/04/2019;2;1;ML nord;31;35.2
Chevreuil;Mont Lozère;2019;30/04/2019;2;2;ML ouest;17;37.2
Chevreuil;Mont Lozère;2019;30/04/2019;2;3;Laubies;14;28.5
Chevreuil;Mont Lozère;2019;30/04/2019;2;4;ML sud;14;32.4
Chevreuil;Mont Lozère;2019;13/05/2019;3;1;ML nord;18;35.2
Chevreuil;Mont Lozère;2019;13/05/2019;3;2;ML ouest;10;37.2
Chevreuil;Mont Lozère;2019;13/05/2019;3;3;Laubies;7;28.5
Chevreuil;Mont Lozère;2019;13/05/2019;3;4;ML sud;4;32.4
Chevreuil;Mont Lozère;2019;14/05/2019;4;1;ML nord;9;35.2
Chevreuil;Mont Lozère;2019;14/05/2019;4;2;ML ouest;10;37.2
Chevreuil;Mont Lozère;2019;14/05/2019;4;3;Laubies;16;28.5
Chevreuil;Mont Lozère;2019;14/05/2019;4;4;ML sud;4;32.4
