Renard;Mont Aigoual;2019;02/05/2019;3;4;Mont Aigoual;17;40.2
Renard;Mont Aigoual;2019;03/05/2019;4;1;Vébron-Rousses-Bassurels;6;44
Renard;Mont Aigoual;2019;03/05/2019;4;2;Gatuzières-Meyrueis;6;33.8
Renard;Mont Aigoual;2019;03/05/2019;4;3;Meyrueis-Brèze et Béthuzon;8;34.3
Renard;Mont Aigoual;2019;03/05/2019;4;4;Mont Aigoual;26;40.2
Renard;Mont Lozère;2017;02/05/2017;1;1;ML nord;7;35.2
Renard;Mont Lozère;2017;02/05/2017;1;2;ML ouest;5;37.2
Renard;Mont Lozère;2017;02/05/2017;1;3;Laubies;23;28.5
Renard;Mont Lozère;2017;02/05/2017;1;4;ML sud;9;32.4
Renard;Mont Lozère;2017;03/05/2017;2;1;ML nord;5;35.2
Renard;Mont Lozère;2017;03/05/2017;2;2;ML ouest;7;37.2
Renard;Mont Lozère;2017;03/05/2017;2;3;Laubies;21;28.5
Renard;Mont Lozère;2017;03/05/2017;2;4;ML sud;10;32.4
Renard;Mont Lozère;2017;16/05/2017;3;1;ML nord;8;35.2
Renard;Mont Lozère;2017;16/05/2017;3;2;ML ouest;2;37.2
Renard;Mont Lozère;2017;16/05/2017;3;3;Laubies;29;28.5
Renard;Mont Lozère;2017;16/05/2017;3;4;ML sud;11;32.4
Renard;Mont Lozère;2017;17/05/2017;4;1;ML nord;4;35.2
Renard;Mont Lozère;2017;17/05/2017;4;2;ML ouest;5;37.2
Renard;Mont Lozère;2017;17/05/2017;4;3;Laubies;26;28.5
Renard;Mont Lozère;2017;17/05/2017;4;4;ML sud;7;32.4
Renard;Mont Lozère;2018;02/05/2018;1;1;ML nord;21;35.2
Renard;Mont Lozère;2018;02/05/2018;1;2;ML ouest;9;37.2
Renard;Mont Lozère;2018;02/05/2018;1;3;Laubies;38;28.5
Renard;Mont Lozère;2018;02/05/2018;1;4;ML sud;18;32.4
Renard;Mont Lozère;2018;03/05/2018;2;1;ML nord;22;35.2
Renard;Mont Lozère;2018;03/05/2018;2;2;ML ouest;10;37.2
Renard;Mont Lozère;2018;03/05/2018;2;4;ML sud;22;32.4
Renard;Mont Lozère;2019;29/04/2019;1;1;ML nord;7;35.2
Renard;Mont Lozère;2019;29/04/2019;1;2;ML ouest;11;37.2
Renard;Mont Lozère;2019;29/04/2019;1;3;Laubies;9;28.5
Renard;Mont Lozère;2019;29/04/2019;1;4;ML sud;12;32.4
Renard;Mont Lozère;2019;30/04/2019;2;1;ML nord;15;35.2
Renard;Mont Lozère;2019;30/04/2019;2;2;ML ouest;6;37.2
Renard;Mont Lozère;2019;30/04/2019;2;3;Laubies;21;28.5
Renard;Mont Lozère;2019;30/04/2019;2;4;ML sud;21;32.4
Renard;Mont Lozère;2019;13/05/2019;3;1;ML nord;10;35.2
Renard;Mont Lozère;2019;13/05/2019;3;2;ML ouest;18;37.2
Renard;Mont Lozère;2019;13/05/2019;3;3;Laubies;13;28.5
Renard;Mont Lozère;2019;13/05/2019;3;4;ML sud;12;32.4
Renard;Mont Lozère;2019;14/05/2019;4;1;ML nord;13;35.2
Renard;Mont Lozère;2019;14/05/2019;4;2;ML ouest;9;37.2
Renard;Mont Lozère;2019;14/05/2019;4;3;Laubies;14;28.5
Renard;Mont Lozère;2019;14/05/2019;4;4;ML sud;9;32.4
Renard;Méjean;2106;01/04/2016;1;1;Mas St Chély;12;23.4
Renard;Méjean;2016;01/04/2016;1;2;Hures La Parade;14;31
Renard;Méjean;2016;01/04/2016;1;3;St Pierre des Trippiers;7;15
Renard;Méjean;2016;01/04/2016;1;4;Fretma;4;38.3
Renard;Méjean;2016;01/04/2016;1;5;Le Pradal;8;29.7
Renard;Méjean;2015;30/03/2015;1;1;Mas St Chély;14;23.4
Renard;Méjean;2015;30/03/2015;1;2;Hures La Parade;10;31
Renard;Méjean;2015;30/03/2015;1;3;St Pierre des Trippiers;5;15
Renard;Méjean;2015;30/03/2015;1;4;Fretma;11;38.3
Renard;Méjean;2015;30/03/2015;1;5;Le Pradal;5;29.7
Renard;Méjean;2015;31/03/2015;2;1;Mas St Chély;12;23.4
Renard;Méjean;2015;31/03/2015;2;2;Hures La Parade;5;31
Renard;Méjean;2015;31/03/2015;2;3;St Pierre des Trippiers;4;15
Renard;Méjean;2015;31/03/2015;2;4;Fretma;16;38.3
Renard;Méjean;2015;31/03/2015;2;5;Le Pradal;9;29.7
Renard;Méjean;2014;24/03/2014;1;1;Mas St Chély;15;23.4
Renard;Méjean;2014;24/03/2014;1;2;Hures La Parade;8;31
Renard;Méjean;2014;24/03/2014;1;3;St Pierre des Trippiers;4;15
Renard;Méjean;2014;24/03/2014;1;4;Fretma;16;38.3
Renard;Méjean;2014;24/03/2014;1;5;Le Pradal;13;29.7
Renard;Méjean;2014;25/03/2014;2;1;Mas St Chély;10;23.4
Renard;Méjean;2014;25/03/2014;2;2;Hures La Parade;14;31
Renard;Méjean;2014;25/03/2014;2;3;St Pierre des Trippiers;1;15
Renard;Méjean;2014;25/03/2014;2;4;Fretma;8;38.3
Renard;Méjean;2014;25/03/2014;2;5;Le Pradal;16;29.7
Renard;Méjean;2013;25/03/2013;1;1;Mas St Chély;8;23.4
Renard;Méjean;2013;25/03/2013;1;2;Hures La Parade;7;31
Renard;Méjean;2013;25/03/2013;1;3;St Pierre des Trippiers;3;15
Renard;Méjean;2013;25/03/2013;1;4;Fretma;14;38.3
Renard;Méjean;2013;25/03/2013;1;5;Le Pradal;4;29.7
Renard;Méjean;2013;26/03/2013;2;1;Mas St Chély;9;23.4
Renard;Méjean;2013;26/03/2013;2;2;Hures La Parade;6;31
Renard;Méjean;2013;26/03/2013;2;3;St Pierre des Trippiers;4;15
Renard;Méjean;2013;26/03/2013;2;4;Fretma;7;38.3
Renard;Méjean;2013;26/03/2013;2;5;Le Pradal;5;29.7
Renard;Méjean;2012;28/03/2012;1;1;Mas St Chély;7;23.4
Renard;Méjean;2012;28/03/2012;1;2;Hures La Parade;16;31
Renard;Méjean;2012;28/03/2012;1;3;St Pierre des Trippiers;8;15
Renard;Méjean;2012;28/03/2012;1;4;Fretma;21;38.3
Renard;Méjean;2012;28/03/2012;1;5;Le Pradal;15;29.7
Renard;Méjean;2012;29/03/2012;2;1;Mas St Chély;8;23.4
Renard;Méjean;2012;29/03/2012;2;2;Hures La Parade;17;31
Renard;Méjean;2012;29/03/2012;2;3;St Pierre des Trippiers;2;15
Renard;Méjean;2012;29/03/2012;2;4;Fretma;12;38.3
Renard;Méjean;2012;29/03/2012;2;5;Le Pradal;5;29.7
Renard;Méjean;2012;04/04/2012;3;4;Fretma;7;38.3
Renard;Méjean;2012;04/04/2012;3;5;Le Pradal;5;29.7
Renard;Méjean;2012;05/04/2012;4;4;Fretma;7;38.3
Renard;Méjean;2012;05/04/2012;4;5;Le Pradal;10;29.7
Renard;Vallées cévenoles;2018;02/05/2018;1;1;Bougès;3;33
Renard;Vallées cévenoles;2018;03/05/2018;2;1;Bougès;5;33
Renard;Vallées cévenoles;2018;16/05/2018;3;1;Bougès;1;33
Renard;Vallées cévenoles;2018;17/05/2018;4;1;Bougès;8;33
Renard;Vallées cévenoles;2019;29/04/2019;1;1;Bougès;2;32.5
Renard;Vallées cévenoles;2019;30/04/2019;2;1;Bougès;8;32.5
Renard;Vallées cévenoles;2019;13/05/2019;3;1;Bougès;11;32.5
Renard;Vallées cévenoles;2019;14/05/2019;4;1;Bougès;5;32.5
